id,post_id,timestamp,reaction_type,count,rn
2767639,10,2025-01-05 20:00:03.193370,🆒,2,1
2767635,10,2025-01-05 20:00:03.191463,ReactionPaid(),2,1
2767649,11,2025-01-05 20:00:03.198791,🤩,2,1
2767648,11,2025-01-05 20:00:03.198333,⚡,3,1
2767646,11,2025-01-05 20:00:03.197355,❤,14,1
2767647,11,2025-01-05 20:00:03.197853,❤‍🔥,5,1
2767650,11,2025-01-05 20:00:03.199236,🏆,2,1
2767644,11,2025-01-05 20:00:03.196433,👍,51,1
2767645,11,2025-01-05 20:00:03.196892,🔥,23,1
2767651,11,2025-01-05 20:00:03.199702,😍,1,1
2767652,11,2025-01-05 20:00:03.200147,🆒,1,1
2767643,11,2025-01-05 20:00:03.195953,ReactionPaid(),1,1
2767658,12,2025-01-05 20:00:03.203786,⚡,4,1
2767654,12,2025-01-05 20:00:03.201945,❤,128,1
2767662,12,2025-01-05 20:00:03.205652,❤‍🔥,1,1
2767661,12,2025-01-05 20:00:03.205208,🏆,3,1
2767656,12,2025-01-05 20:00:03.202890,👍,25,1
2767659,12,2025-01-05 20:00:03.204257,👏,3,1
2767660,12,2025-01-05 20:00:03.204718,💯,3,1
2767655,12,2025-01-05 20:00:03.202400,🔥,75,1
2767663,12,2025-01-05 20:00:03.206106,🦄,1,1
2767657,12,2025-01-05 20:00:03.203320,ReactionCustomEmoji(document_id=5965181645353914328),14,1
2767653,12,2025-01-05 20:00:03.201456,ReactionPaid(),17,1
2767665,13,2025-01-05 20:00:03.207713,❤,34,1
2767668,13,2025-01-05 20:00:03.209090,🏆,4,1
2767666,13,2025-01-05 20:00:03.208182,👍,15,1
2767667,13,2025-01-05 20:00:03.208615,🔥,6,1
2767664,13,2025-01-05 20:00:03.207242,ReactionPaid(),1,1
2767676,14,2025-01-05 20:00:03.214768,🤩,1,1
2767673,14,2025-01-05 20:00:03.213330,⚡,3,1
2767672,14,2025-01-05 20:00:03.212774,❤,13,1
2767677,14,2025-01-05 20:00:03.215232,🏆,1,1
2767674,14,2025-01-05 20:00:03.213824,👍,2,1
2767671,14,2025-01-05 20:00:03.211400,👏,17,1
2767670,14,2025-01-05 20:00:03.210925,🔥,122,1
2767678,14,2025-01-05 20:00:03.215711,🦄,1,1
2767675,14,2025-01-05 20:00:03.214279,ReactionCustomEmoji(document_id=5386399458932038755),2,1
2767669,14,2025-01-05 20:00:03.210428,ReactionPaid(),1,1
2767680,15,2025-01-05 20:00:03.217582,❤,38,1
2767681,15,2025-01-05 20:00:03.218065,👍,22,1
2767682,15,2025-01-05 20:00:03.218598,🔥,17,1
2767683,15,2025-01-05 20:00:03.219082,ReactionCustomEmoji(document_id=5384105916331202592),3,1
2767679,15,2025-01-05 20:00:03.217067,ReactionPaid(),1,1
2767689,16,2025-01-05 20:00:03.222603,🤩,6,1
2767691,16,2025-01-05 20:00:03.223595,⚡,2,1
2767686,16,2025-01-05 20:00:03.221246,❤,13,1
2767693,16,2025-01-05 20:00:03.224475,🎉,2,1
2767694,16,2025-01-05 20:00:03.224937,🐳,1,1
2767687,16,2025-01-05 20:00:03.221687,👍,12,1
2767692,16,2025-01-05 20:00:03.224042,👏,2,1
2767685,16,2025-01-05 20:00:03.220796,🔥,60,1
2767695,16,2025-01-05 20:00:03.225362,🦄,1,1
2767690,16,2025-01-05 20:00:03.223100,🆒,3,1
2767688,16,2025-01-05 20:00:03.222129,ReactionCustomEmoji(document_id=5965442594681918706),8,1
2767684,16,2025-01-05 20:00:03.220325,ReactionPaid(),1,1
2767699,17,2025-01-05 20:00:03.227994,❤,22,1
2767700,17,2025-01-05 20:00:03.228445,❤‍🔥,10,1
2767701,17,2025-01-05 20:00:03.228917,🎉,10,1
2767702,17,2025-01-05 20:00:03.229356,🏆,6,1
2767698,17,2025-01-05 20:00:03.227519,👍,29,1
2767704,17,2025-01-05 20:00:03.230267,👏,4,1
2767703,17,2025-01-05 20:00:03.229834,🔥,5,1
2767697,17,2025-01-05 20:00:03.227016,ReactionCustomEmoji(document_id=5431776939465516694),133,1
2767696,17,2025-01-05 20:00:03.226549,ReactionPaid(),2,1
2767710,18,2025-01-05 20:00:03.233634,🤩,2,1
2767707,18,2025-01-05 20:00:03.232291,❤,8,1
2767711,18,2025-01-05 20:00:03.234081,🎉,1,1
2767712,18,2025-01-05 20:00:03.234535,🏆,1,1
2767708,18,2025-01-05 20:00:03.232739,👍,6,1
2767709,18,2025-01-05 20:00:03.233186,👏,3,1
2767706,18,2025-01-05 20:00:03.231856,ReactionCustomEmoji(document_id=5431776939465516694),18,1
2767705,18,2025-01-05 20:00:03.231399,ReactionPaid(),3,1
2767717,19,2025-01-05 20:00:03.237368,⚡,1,1
2767716,19,2025-01-05 20:00:03.236967,❤,10,1
2767718,19,2025-01-05 20:00:03.237840,❤‍🔥,1,1
2767719,19,2025-01-05 20:00:03.238272,🏆,1,1
2767714,19,2025-01-05 20:00:03.236066,👍,57,1
2767715,19,2025-01-05 20:00:03.236519,🔥,17,1
2767720,19,2025-01-05 20:00:03.238718,ReactionCustomEmoji(document_id=5375452661036358740),1,1
2767713,19,2025-01-05 20:00:03.235599,ReactionPaid(),3,1
2767722,20,2025-01-05 20:00:03.240197,🤩,2,1
2767721,20,2025-01-05 20:00:03.239752,👍,10,1
2767723,20,2025-01-05 20:00:03.240621,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767730,21,2025-01-05 20:00:03.244787,⚡,1,1
2767726,21,2025-01-05 20:00:03.242977,❤,6,1
2767731,21,2025-01-05 20:00:03.245220,🏆,1,1
2767725,21,2025-01-05 20:00:03.242546,👍,25,1
2767728,21,2025-01-05 20:00:03.243889,👏,2,1
2767727,21,2025-01-05 20:00:03.243415,🔥,2,1
2767729,21,2025-01-05 20:00:03.244324,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767724,21,2025-01-05 20:00:03.242104,ReactionPaid(),1,1
2767733,22,2025-01-05 20:00:03.246792,❤,28,1
2767734,22,2025-01-05 20:00:03.247230,👍,17,1
2767736,22,2025-01-05 20:00:03.248202,ReactionCustomEmoji(document_id=5438193998562872816),3,1
2767735,22,2025-01-05 20:00:03.247792,ReactionCustomEmoji(document_id=5963012802833551179),8,1
2767732,22,2025-01-05 20:00:03.246346,ReactionPaid(),2,1
2767739,23,2025-01-05 20:00:03.250343,❤,5,1
2767738,23,2025-01-05 20:00:03.249921,👍,18,1
2767743,23,2025-01-05 20:00:03.252071,👏,1,1
2767740,23,2025-01-05 20:00:03.250768,🔥,4,1
2767742,23,2025-01-05 20:00:03.251643,ReactionCustomEmoji(document_id=5438193998562872816),3,1
2767741,23,2025-01-05 20:00:03.251196,ReactionCustomEmoji(document_id=5963012802833551179),4,1
2767737,23,2025-01-05 20:00:03.249447,ReactionPaid(),2,1
2767746,24,2025-01-05 20:00:03.254313,❤,12,1
2767749,24,2025-01-05 20:00:03.255693,🏆,3,1
2767747,24,2025-01-05 20:00:03.254768,👍,6,1
2767751,24,2025-01-05 20:00:03.256575,👏,1,1
2767745,24,2025-01-05 20:00:03.253804,🔥,70,1
2767748,24,2025-01-05 20:00:03.255214,ReactionCustomEmoji(document_id=5375452661036358740),6,1
2767750,24,2025-01-05 20:00:03.256120,ReactionCustomEmoji(document_id=5386399458932038755),2,1
2767744,24,2025-01-05 20:00:03.253353,ReactionPaid(),2,1
2767758,25,2025-01-05 20:00:03.260703,🤩,1,1
2767757,25,2025-01-05 20:00:03.260211,⚡,1,1
2767754,25,2025-01-05 20:00:03.258828,❤,9,1
2767755,25,2025-01-05 20:00:03.259250,🏆,8,1
2767753,25,2025-01-05 20:00:03.258382,👍,13,1
2767756,25,2025-01-05 20:00:03.259710,🔥,5,1
2767759,25,2025-01-05 20:00:03.261226,🦄,1,1
2767752,25,2025-01-05 20:00:03.257947,ReactionPaid(),1,1
2767761,26,2025-01-05 20:00:03.262842,❤,15,1
2767764,26,2025-01-05 20:00:03.264134,❤‍🔥,1,1
2767765,26,2025-01-05 20:00:03.264559,🏆,1,1
2767763,26,2025-01-05 20:00:03.263712,👍,1,1
2767762,26,2025-01-05 20:00:03.263268,🔥,11,1
2767767,26,2025-01-05 20:00:03.265446,🦄,1,1
2767766,26,2025-01-05 20:00:03.265019,🆒,1,1
2767768,26,2025-01-05 20:00:03.265922,ReactionCustomEmoji(document_id=5386399458932038755),1,1
2767760,26,2025-01-05 20:00:03.262360,ReactionPaid(),2,1
2767772,27,2025-01-05 20:00:03.268451,❤,6,1
2767771,27,2025-01-05 20:00:03.268031,👍,6,1
2767770,27,2025-01-05 20:00:03.267577,🔥,30,1
2767774,27,2025-01-05 20:00:03.269386,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767773,27,2025-01-05 20:00:03.268975,ReactionCustomEmoji(document_id=5386399458932038755),5,1
2767769,27,2025-01-05 20:00:03.267076,ReactionPaid(),2,1
2767778,28,2025-01-05 20:00:03.272158,❤,13,1
2767780,28,2025-01-05 20:00:03.273043,🏆,2,1
2767782,28,2025-01-05 20:00:03.273896,🐳,1,1
2767777,28,2025-01-05 20:00:03.271699,👍,24,1
2767779,28,2025-01-05 20:00:03.272594,🔥,4,1
2767784,28,2025-01-05 20:00:03.274753,🦄,1,1
2767783,28,2025-01-05 20:00:03.274332,🆒,1,1
2767781,28,2025-01-05 20:00:03.273453,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767776,28,2025-01-05 20:00:03.271235,ReactionCustomEmoji(document_id=5386399458932038755),39,1
2767775,28,2025-01-05 20:00:03.270780,ReactionPaid(),2,1
2767793,29,2025-01-05 20:00:03.279725,🤩,1,1
2767788,29,2025-01-05 20:00:03.277482,❤‍🔥,8,1
2767791,29,2025-01-05 20:00:03.278802,🏆,3,1
2767786,29,2025-01-05 20:00:03.276582,👍,93,1
2767792,29,2025-01-05 20:00:03.279215,👏,1,1
2767789,29,2025-01-05 20:00:03.277935,🔥,7,1
2767790,29,2025-01-05 20:00:03.278356,🦄,5,1
2767794,29,2025-01-05 20:00:03.280152,🆒,1,1
2767787,29,2025-01-05 20:00:03.277057,ReactionCustomEmoji(document_id=5415825426633202840),41,1
2767785,29,2025-01-05 20:00:03.276131,ReactionPaid(),2,1
2767800,30,2025-01-05 20:00:03.283814,❤,1,1
2767797,30,2025-01-05 20:00:03.282381,❤‍🔥,7,1
2767802,30,2025-01-05 20:00:03.284703,🎉,1,1
2767798,30,2025-01-05 20:00:03.282853,👍,6,1
2767801,30,2025-01-05 20:00:03.284269,👏,1,1
2767796,30,2025-01-05 20:00:03.281946,🔥,21,1
2767799,30,2025-01-05 20:00:03.283326,ReactionCustomEmoji(document_id=5364039794764552798),4,1
2767795,30,2025-01-05 20:00:03.281457,ReactionPaid(),8,1
2767806,31,2025-01-05 20:00:03.287136,🤯,7,1
2767811,31,2025-01-05 20:00:03.289294,❤,2,1
2767810,31,2025-01-05 20:00:03.288883,❤‍🔥,2,1
2767813,31,2025-01-05 20:00:03.290155,🐳,2,1
2767809,31,2025-01-05 20:00:03.288437,👍,3,1
2767808,31,2025-01-05 20:00:03.288036,💯,4,1
2767807,31,2025-01-05 20:00:03.287588,🔥,4,1
2767804,31,2025-01-05 20:00:03.286137,😢,63,1
2767812,31,2025-01-05 20:00:03.289708,🤡,2,1
2767805,31,2025-01-05 20:00:03.286583,ReactionCustomEmoji(document_id=5364212267766259211),29,1
2767803,31,2025-01-05 20:00:03.285708,ReactionPaid(),2,1
2767825,32,2025-01-05 20:00:03.296235,🤩,1,1
2767821,32,2025-01-05 20:00:03.294474,⚡,3,1
2767818,32,2025-01-05 20:00:03.293205,❤,12,1
2767824,32,2025-01-05 20:00:03.295836,❤‍🔥,2,1
2767816,32,2025-01-05 20:00:03.292323,🏆,43,1
2767819,32,2025-01-05 20:00:03.293622,🐳,5,1
2767815,32,2025-01-05 20:00:03.291901,👍,87,1
2767822,32,2025-01-05 20:00:03.294936,👏,3,1
2767820,32,2025-01-05 20:00:03.294058,💯,4,1
2767817,32,2025-01-05 20:00:03.292770,🔥,15,1
2767823,32,2025-01-05 20:00:03.295386,ReactionCustomEmoji(document_id=5384578263949515741),3,1
2767814,32,2025-01-05 20:00:03.291411,ReactionPaid(),3,1
2767830,33,2025-01-05 20:00:03.299292,🤩,2,1
2767831,33,2025-01-05 20:00:03.299716,⚡,1,1
2767828,33,2025-01-05 20:00:03.298400,❤‍🔥,5,1
2767832,33,2025-01-05 20:00:03.300127,👍,1,1
2767829,33,2025-01-05 20:00:03.298850,👏,3,1
2767827,33,2025-01-05 20:00:03.297974,ReactionCustomEmoji(document_id=5431776939465516694),23,1
2767826,33,2025-01-05 20:00:03.297519,ReactionPaid(),1,1
2767838,34,2025-01-05 20:00:03.303440,⚡,1,1
2767837,34,2025-01-05 20:00:03.303029,❤‍🔥,3,1
2767839,34,2025-01-05 20:00:03.303867,🏆,1,1
2767836,34,2025-01-05 20:00:03.302544,👍,4,1
2767834,34,2025-01-05 20:00:03.301582,🔥,23,1
2767835,34,2025-01-05 20:00:03.302086,ReactionCustomEmoji(document_id=5373334920036883705),6,1
2767833,34,2025-01-05 20:00:03.301180,ReactionPaid(),1,1
2767846,35,2025-01-05 20:00:03.308783,⚡,1,1
2767843,35,2025-01-05 20:00:03.307443,❤‍🔥,6,1
2767841,35,2025-01-05 20:00:03.305519,🏆,9,1
2767848,35,2025-01-05 20:00:03.309646,🐳,1,1
2767842,35,2025-01-05 20:00:03.307019,👍,6,1
2767847,35,2025-01-05 20:00:03.309224,👏,1,1
2767845,35,2025-01-05 20:00:03.308332,💯,2,1
2767844,35,2025-01-05 20:00:03.307870,🔥,6,1
2767840,35,2025-01-05 20:00:03.305094,ReactionCustomEmoji(document_id=5373334920036883705),26,1
2767858,36,2025-01-05 20:00:03.314631,🤩,1,1
2767857,36,2025-01-05 20:00:03.314203,⚡,1,1
2767853,36,2025-01-05 20:00:03.312449,❤,5,1
2767854,36,2025-01-05 20:00:03.312874,❤‍🔥,2,1
2767851,36,2025-01-05 20:00:03.311568,🏆,10,1
2767856,36,2025-01-05 20:00:03.313763,🐳,2,1
2767849,36,2025-01-05 20:00:03.310709,👍,63,1
2767855,36,2025-01-05 20:00:03.313339,👏,2,1
2767850,36,2025-01-05 20:00:03.311148,🔥,18,1
2767859,36,2025-01-05 20:00:03.315059,ReactionCustomEmoji(document_id=5386399458932038755),1,1
2767852,36,2025-01-05 20:00:03.312024,ReactionCustomEmoji(document_id=5963012802833551179),10,1
2767864,37,2025-01-05 20:00:03.318056,❤,3,1
2767862,37,2025-01-05 20:00:03.317225,❤‍🔥,6,1
2767865,37,2025-01-05 20:00:03.318488,🐳,3,1
2767861,37,2025-01-05 20:00:03.316771,👍,12,1
2767868,37,2025-01-05 20:00:03.319813,👏,1,1
2767866,37,2025-01-05 20:00:03.318935,💯,2,1
2767867,37,2025-01-05 20:00:03.319366,🔥,1,1
2767860,37,2025-01-05 20:00:03.316332,ReactionCustomEmoji(document_id=5386399458932038755),201,1
2767863,37,2025-01-05 20:00:03.317638,ReactionCustomEmoji(document_id=5963012802833551179),6,1
2767873,38,2025-01-05 20:00:03.322920,❤,9,1
2767875,38,2025-01-05 20:00:03.323759,❤‍🔥,1,1
2767877,38,2025-01-05 20:00:03.324622,🏆,1,1
2767876,38,2025-01-05 20:00:03.324185,🐳,1,1
2767871,38,2025-01-05 20:00:03.322051,👍,14,1
2767874,38,2025-01-05 20:00:03.323315,👏,2,1
2767872,38,2025-01-05 20:00:03.322481,🔥,11,1
2767869,38,2025-01-05 20:00:03.321186,ReactionCustomEmoji(document_id=5375452661036358740),76,1
2767870,38,2025-01-05 20:00:03.321610,ReactionCustomEmoji(document_id=5963012802833551179),23,1
2767879,39,2025-01-05 20:00:03.326236,❤,8,1
2767882,39,2025-01-05 20:00:03.327601,❤‍🔥,2,1
2767884,39,2025-01-05 20:00:03.328541,🐳,1,1
2767880,39,2025-01-05 20:00:03.326683,👍,6,1
2767883,39,2025-01-05 20:00:03.328072,💯,2,1
2767881,39,2025-01-05 20:00:03.327106,🔥,4,1
2767885,39,2025-01-05 20:00:03.329044,ReactionCustomEmoji(document_id=5375452661036358740),1,1
2767878,39,2025-01-05 20:00:03.325786,ReactionCustomEmoji(document_id=5963012802833551179),25,1
2767892,40,2025-01-05 20:00:03.333355,🤩,1,1
2767886,40,2025-01-05 20:00:03.330531,❤‍🔥,16,1
2767891,40,2025-01-05 20:00:03.332861,🎉,1,1
2767893,40,2025-01-05 20:00:03.333820,🏆,1,1
2767888,40,2025-01-05 20:00:03.331529,👍,6,1
2767887,40,2025-01-05 20:00:03.331041,🔥,8,1
2767890,40,2025-01-05 20:00:03.332429,ReactionCustomEmoji(document_id=5375452661036358740),4,1
2767889,40,2025-01-05 20:00:03.332008,ReactionCustomEmoji(document_id=5963012802833551179),5,1
2767898,41,2025-01-05 20:00:03.337051,🤩,1,1
2767894,41,2025-01-05 20:00:03.335152,❤‍🔥,29,1
2767901,41,2025-01-05 20:00:03.338434,🏆,1,1
2767899,41,2025-01-05 20:00:03.337544,🐳,1,1
2767895,41,2025-01-05 20:00:03.335613,👍,7,1
2767897,41,2025-01-05 20:00:03.336602,👏,1,1
2767900,41,2025-01-05 20:00:03.338009,💯,1,1
2767902,41,2025-01-05 20:00:03.338930,ReactionCustomEmoji(document_id=5375452661036358740),1,1
2767896,41,2025-01-05 20:00:03.336125,ReactionCustomEmoji(document_id=5963012802833551179),5,1
2767912,42,2025-01-05 20:00:03.344603,🤩,2,1
2767907,42,2025-01-05 20:00:03.342256,⚡,9,1
2767903,42,2025-01-05 20:00:03.340369,❤‍🔥,111,1
2767909,42,2025-01-05 20:00:03.343190,🎉,4,1
2767913,42,2025-01-05 20:00:03.345088,🏆,2,1
2767906,42,2025-01-05 20:00:03.341800,🐳,12,1
2767910,42,2025-01-05 20:00:03.343639,👍,3,1
2767911,42,2025-01-05 20:00:03.344126,👏,3,1
2767904,42,2025-01-05 20:00:03.340882,🔥,62,1
2767908,42,2025-01-05 20:00:03.342734,ReactionCustomEmoji(document_id=5375452661036358740),5,1
2767905,42,2025-01-05 20:00:03.341342,ReactionCustomEmoji(document_id=5963012802833551179),29,1
2767915,43,2025-01-05 20:00:03.346970,❤,6,1
2767919,43,2025-01-05 20:00:03.348902,🏆,1,1
2767916,43,2025-01-05 20:00:03.347435,👍,5,1
2767918,43,2025-01-05 20:00:03.348416,🔥,2,1
2767914,43,2025-01-05 20:00:03.346419,ReactionCustomEmoji(document_id=5375452661036358740),116,1
2767917,43,2025-01-05 20:00:03.347928,ReactionCustomEmoji(document_id=5384105916331202592),4,1
2767923,44,2025-01-05 20:00:03.351429,👍,1,1
2767920,44,2025-01-05 20:00:03.350033,🔥,9,1
2767922,44,2025-01-05 20:00:03.351006,ReactionCustomEmoji(document_id=5375452661036358740),4,1
2767921,44,2025-01-05 20:00:03.350528,ReactionCustomEmoji(document_id=5384105916331202592),6,1
2767924,45,2025-01-05 20:00:03.352542,❤,13,1
2767926,45,2025-01-05 20:00:03.353451,👍,3,1
2767927,45,2025-01-05 20:00:03.353939,ReactionCustomEmoji(document_id=5375452661036358740),3,1
2767925,45,2025-01-05 20:00:03.353022,ReactionCustomEmoji(document_id=5965442594681918706),6,1
2767928,46,2025-01-05 20:00:03.355301,👍,9,1
2767930,46,2025-01-05 20:00:03.356407,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767929,46,2025-01-05 20:00:03.355885,ReactionCustomEmoji(document_id=5965442594681918706),7,1
2767931,47,2025-01-05 20:00:03.357555,👍,7,1
2767932,47,2025-01-05 20:00:03.358058,🔥,6,1
2767933,47,2025-01-05 20:00:03.358526,ReactionCustomEmoji(document_id=5965442594681918706),3,1
2767934,48,2025-01-05 20:00:03.359719,🔥,16,1
2767936,48,2025-01-05 20:00:03.360683,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767935,48,2025-01-05 20:00:03.360207,ReactionCustomEmoji(document_id=5965442594681918706),4,1
2767939,49,2025-01-05 20:00:03.363052,❤,6,1
2767940,49,2025-01-05 20:00:03.363486,👍,3,1
2767938,49,2025-01-05 20:00:03.362553,🔥,16,1
2767941,49,2025-01-05 20:00:03.363998,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767937,49,2025-01-05 20:00:03.362065,ReactionCustomEmoji(document_id=5965442594681918706),21,1
2767945,50,2025-01-05 20:00:03.366932,❤,2,1
2767944,50,2025-01-05 20:00:03.366451,👍,9,1
2767943,50,2025-01-05 20:00:03.365973,🔥,14,1
2767946,50,2025-01-05 20:00:03.367415,ReactionCustomEmoji(document_id=5375452661036358740),2,1
2767942,50,2025-01-05 20:00:03.365451,ReactionCustomEmoji(document_id=5965442594681918706),23,1
2767948,51,2025-01-05 20:00:03.369057,❤,2,1
2767949,51,2025-01-05 20:00:03.369535,🔥,2,1
2767950,51,2025-01-05 20:00:03.370074,ReactionCustomEmoji(document_id=5206607081334906820),1,1
2767947,51,2025-01-05 20:00:03.368611,ReactionCustomEmoji(document_id=5965442594681918706),137,1
2767952,52,2025-01-05 20:00:03.372125,❤,5,1
2767955,52,2025-01-05 20:00:03.373558,👍,1,1
2767953,52,2025-01-05 20:00:03.372599,🔥,4,1
2767954,52,2025-01-05 20:00:03.373095,ReactionCustomEmoji(document_id=5206607081334906820),3,1
2767951,52,2025-01-05 20:00:03.371633,ReactionCustomEmoji(document_id=5965442594681918706),96,1
2767956,53,2025-01-05 20:00:03.374699,ReactionCustomEmoji(document_id=5460932315637095493),30,1
2767961,54,2025-01-05 20:00:03.377873,❤,1,1
2767960,54,2025-01-05 20:00:03.377389,👍,1,1
2767958,54,2025-01-05 20:00:03.376401,🔥,15,1
2767957,54,2025-01-05 20:00:03.375880,ReactionCustomEmoji(document_id=5460932315637095493),30,1
2767959,54,2025-01-05 20:00:03.376880,ReactionCustomEmoji(document_id=5963012802833551179),10,1
